address,transfers,lp,stake,total amount,day average total amount,allocated_amount
0xB25219a402f18160D30B7e827cf9F592989b081B,192471251294207115264,0,96235625647103557632,288706876941310672896,915472317454659608.0458787200,689233692473522582
0x061d40393F16faBc3b30c2228778b7B400becaA7,2264590713343911919616,0,0,2264590713343911919616,5353642348330761039.281323877,4030608696265007924
0x24E5800bBDa155C2cdb04EfE7844f8514D72d575,2900000000000000000,0,0,2900000000000000000,6855791962174940.898345153664,5161535437857909
0xC4bD097Ba41825DC7E238f3658073a84D90DAA8E,2000000000000000000,0,0,2000000000000000000,4728132387706855.791962174941,3559679612315799
0x1f93cefec2554C69eD321Cf9178dF99FD31A793f,2774772096159259648,0,0,2774772096159259648,6559744908177918.789598108747,4938649829760445
0x7346Bab31E320721810C9EDe380cC93891541681,31420471998489886720,0,0,31420471998489886720,74280075646548195.55555555556,55923406791181954
0x95A2b07eB236110719975625CeE026ffe2b02799,17788089212731285045248,3814678805010469355520,0,21602768017741754400768,60088526767735753560.96453901,45238983626036040740
0x1527E22c643813E7725B9294E60A90d895Ce8F89,39558273172462755840,0,0,39558273172462755840,93518376294238193.47517730496,70407389255217354
0x1802602B68059d4832Fa608033Af67c137E48Ee5,131176620780289670512640,15558943483246944452608,75028745995985929371648,221764310259522544336896,742664174504052982711.0863166,559131239144847428911
0x2946B1AaFAcaEc7eb9dd4A58BCfC831B203A970b,195633073317110349824,0,108797393970660573184,304430467287770923008,983051228668153942.2223127128,740111978600753166
0x198597b513BbA11Ae7266eF7418Fcc5998637dC9,213097452656230400000,95449256760815845376,0,308546709417046245376,955073206094236621.1631205673,719048102130579454
0x6a424Ca517094AB45245B10c1a6832CD12EC5fa0,149775787339191484416,0,0,149775787339191484416,354079875506362847.3191489362,266576908304933374
0xDf70977580E5FAd78C094ccA529177562923E9F0,373975956755357630464,0,0,373975956755357630464,884103916679332459.7257683215,665617294379170794
0x0753b4EF16F439B26D7a401F29DE44FAD7E506ef,9610864612385373552640,0,0,9610864612385373552640,22720720123842490668.17966903,17105799408717800796
0x252eB4aafE70Fef1C2b4B9Fc86d7dfdeF86693fc,2000000000000000000,0,0,2000000000000000000,4728132387706855.791962174941,3559679612315799
0xD867622FD9991CBC1069a513A9ed1FA98ff72639,7357787255802499072,0,0,7357787255802499072,17394296113008272.03782505910,13095682643118584
0xd2c21E3FC61C887bd6F7a0E9526BaFbE3b6Ba391,6007055804327512064,0,0,6007055804327512064,14201077551601683.36643026005,10691597038353965
0x64874f2C70C125d300a1949Ad57CBd65d5921122,1357849093947330396160,0,0,1357849093947330396160,3210045139355391007.470449173,2416753868162896228
0x0321E5659a2B12f25a2C9b019D24decB7243e039,24400000000000000000,0,0,24400000000000000000,57683215130023640.66193853428,43428091270252751
0x8EA4CE3c1786b32453aE1EE645C80BEff8ecbC49,40000000000000000000,0,20000000000000000000,60000000000000000000,190256427658443335.9349372787,143238782486008958
0x0C959BA0B71DA4A6C2663105cC87363ab251ec8A,9000000000000000000,0,0,9000000000000000000,21276595744680851.06382978723,16018558255421097
0xB09fFd54F573D5029210b02dFDDe8F3FF7C291b7,188915321466916143104,35333857973657591808,0,224249179440573734912,613671483248773822.0330969267,462016222993224301
0x3D9FdffdC895d1A4683c382186B32dDb8C6960Da,35836586808079609856,0,0,35836586808079609856,84720063376074727.79196217494,63783383717853157
0x7154AA0C8008F91c8f23534058738E912C12e04d,8000000000000000000,0,0,8000000000000000000,18912529550827423.16784869976,14238718449263197
0x18F53FcAA4Ca5780C9F348F1821C54E6378891f4,883022817998570520576,0,486993265466211893248,1370016083464782413824,4417635710451761394.960670535,3325915284017704957
0x683C6DEeC1b0E87a86C2F87f596661da1dD461CA,543100972688648896512,0,0,543100972688648896512,1283926649382148691.517730496,966632729954331613
0x5C974897EB3D630D51afE0fB4a81D69D2B63a549,2823639406463007744,0,0,2823639406463007744,6675270464451554.950354609929,5025625813858926
0x078A347BEf7B7C3c196c9EC1b1767aD8f32Ae105,703212824426980442112,30461916797244284928,398416777000635858944,1132091518224860585984,3712770009136787718.558756660,2795241465975883777
0xd7596Cf29Bb2B2724695C4454642C80174Df9715,58492972969216753664,0,0,58492972969216753664,138281259974507691.8770685579,104108121671130011
0x465d5Bbf558851fb0F46590261a424C842f0936b,106159907791378214551552,52852322765738478665728,0,159012230557116693217280,500861828186418846059.1205675,377084965517880547201
0x2bB665722a122dD8a80c9d8625430Fa1bCC6c3FC,90000000000000000000,0,0,90000000000000000000,212765957446808510.6382978723,160185582554210970
0xbf3324bd755328b2E4e3A06D3971895A7c798cdd,8695146014280920334336,0,4017041765938102796288,12712187780219023130624,39776196273785218735.01021412,29946393907962528380
0x27BA306711027314198d949f2196Bfe1024A1eC4,1502397651485761994752,106134172382809554944,897920298903384752128,2506452122771956301824,8349853288231366306.060651305,6286372732122416633
0x14f472dc0294752691FBd925D6Ba2bF51D9bE1Fa,144081356836139024384,0,0,144081356836139024384,340617864860848757.4089834515,256441734222200853
0x76EEc8196cd97C9688ec2C42a4aD24f8Fa85CE20,40998964509902684160,0,0,40998964509902684160,96924265980857409.36170212766,72971589045979801
0x8D3Ffb98020e5D32426744206d5e46a36377981E,102775501878144466944,0,0,102775501878144466944,242968089546440820.1985815603,182923929340577501
0xFF9dEA1CcA4C53ecA604579C26ccD508bb228ECA,100000000000000,0,0,100000000000000,236406619385.3427895981087470,177983980615
0xfD80F0a932530CeeA80893619446b67f62b91432,92227418482257412096,0,0,92227418482257412096,218031722180277569.9669030733,164150030633904525
0xfe44f9cAC5dEDEE6B09741678e8eAA063f947d9F,35605412921468,0,0,35605412921468,84173553005.83451536643026005,63371931232
0x1D4A94c38e17aC51D73c2625099b72076e315E55,508000000000000000000,0,0,508000000000000000000,1200945626477541371.158392435,904158621528213031
0x64BA0d0d43C1249293249C79F16b07686672D764,100000000000000,0,0,100000000000000,236406619385.3427895981087470,177983980615
0xbd0b1bFeF52153e0e56Bbdfaf847ae4C45E0E2FB,1219635959148759552,0,0,1219635959148759552,2883300139831582.865248226950,2170756629114532
0xBA35A84F3E2aE238702668d28267f646fEd5546b,113732919220060536832,0,0,113732919220060536832,268872149456407888.4917257683,202426376898404607
0xA93e77e9e53E99FBef3ad4a7c6704E6b3b6255Ea,2351451696956246065152,0,0,2351451696956246065152,5558987463253536797.049645390,4185207332500269230
0x805782662e4ae5B2bdc8beEF31962A6a9b5D3426,25089999006445808,0,0,25089999006445808,59314418454954.62884160756501,44656178968134
0x26067D5A3d2703bA5b920C41C1355D9Ee036A6Bb,7389776869430785024,0,3694888434715392512,11084665304146177536,35148813709272400.40485481919,26462566040513411
0xf3Fc1ee236E49C7335DBD5F347D6CE795aFb773A,1121709996065451520,0,0,1121709996065451520,2651796681005795.555555555556,1996464101962511
0x7f6BaA8f7DEe806AB38c3E553AD2f854c9bd6670,497677848464886159376384,321773490157543502118912,0,819451338622429661495296,2697931037304901096014.676123,2031197378038329674224
0x0b13AcA110F375644C1d8bC9690a381bEC1d429F,45838602926138910048256,20544434630362912522240,0,66383037556501822570496,205502298314101028588.0283688,154716975246865544887
0xe4739A2423433e7bac9bA7EA5C4314de86A60142,35940694671510274048,0,0,35940694671510274048,84966181256525470.56264775414,63968679037321103
0x2d5cdd42C4eDBd96D58d67502AbAb256b769a629,1473378638600729788416,0,0,1473378638600729788416,3483164630261772549.446808511,2622377950524313016
0xA378feE968583cB31b89c4612bF34AC3EaFfDf44,7911163816457467330560,0,24794628782920577024,7935958445240387907584,18821149520001652314.50215481,14169920960946452403
0x442AD4C5476827430e23d527F6b7003c53Db8D0F,54674662545771747868672,0,36204108852099425501184,90878771397871173369856,302479922591020533346.3784542,227728736272617738259
0x22c6839CfCC4A749435FB6cD4d349633136c044D,112000000000000000000,0,0,112000000000000000000,264775413711583924.3498817967,199342058289684762
0xC7c5adEeDD139dFa3171D0ceEC58E04f0CCDa8f6,385421039378961793024,0,190434191583330992128,575855230962292785152,1822329230377142357.643173052,1371981086055588550
0x1AA7562C06Fcd84896B133d0899CFd1eA29a6f35,559440000000000000000,0,0,559440000000000000000,1322553191489361702.127659574,995713581156975390
0xbC99EB07C8FeF61154f1964599dC776cE79d9297,23696916414165368832,0,0,23696916414165368832,56021078993298744.28368794326,42176715117128040
0xCa385A7043EBBBD4BB8F98f2DC1BA526c99B272f,1000000000000000000,0,0,1000000000000000000,2364066193853427.895981087470,1779839806157899
0x348eBacf42d4F343142b983f16e06EE78a25EdB6,16444892868219200602112,0,0,16444892868219200602112,38876815291298346577.09692671,29269274934858688695
0xE42280919022072beDc4F422dc88dBebE8abdbf3,639756550718179115008,0,0,639756550718179115008,1512426833849123203.328605201,1138664175218490423
0xc9ab6F720d2AC4e56D313BdEFDd19673Bb737547,800000000000000000000,0,0,800000000000000000000,1891252955082742316.784869976,1423871844926319734
0xa66b40b554C237baAA79F060f9eAAcaf361Df5a4,14457652416809000,0,0,14457652416809000,34178847321061.46572104018913,25732305275031
0x8009c493415b7Bb644B15bbE072435B20eE0b5E9,513953669470815040,0,0,513953669470815040,1215020495202872.434988179669,914755199445076
0x9b1a1d93cbc4C3A5584b7E58656e6DAC00B4Fcee,2564524314454128590848,2564524314454128590848,0,5129048628908257181696,18188115705348429722.32624113,13693327376175770297
0xe4678286C7818AC4E3fb84879b81815C258452B2,100000000000000,0,0,100000000000000,236406619385.3427895981087470,177983980615
0x5B90aa25Ff41e731855b6A9b369187Fc25AD6b6a,5500000000000000000,0,0,5500000000000000000,13002364066193853.42789598109,9789118933868448
0x17cf904189969f25FD313AaB0D2C6B6984F9F6Fe,100000000000000000,0,0,100000000000000000,236406619385342.7895981087470,177983980615789
